9.982899390151934726e-01,9.901901647763080572e-01,9.859154530318907650e-01,9.816934870175013650e-01,9.711990040650113620e-01,9.692114166932728203e-01,9.664481188028273273e-01,9.628817821239411545e-01,9.595755399968609600e-01,9.590866194551967983e-01,9.582344512426156369e-01,9.547642889279945866e-01,9.534781263318931055e-01,9.526771358244038312e-01,9.519014693556722140e-01,9.507524186910117914e-01,9.504082946444643021e-01,9.979791154423783839e-01,9.958753143255670848e-01,9.954610672620242129e-01,9.950863054121201756e-01,9.881002851486025973e-01,9.842134445108613461e-01,9.822774561088142287e-01,9.701007279238489378e-01,9.686420440853285019e-01,9.621338172278760537e-01,9.574595314053916395e-01,9.554369360584263893e-01,9.530736869849754100e-01,9.525538259821277887e-01,9.523927594693449850e-01
9.983319894382401971e-01,9.904320783654076976e-01,9.862636256950514380e-01,9.821467516079918081e-01,9.719137473136651995e-01,9.699756919620645679e-01,9.672812259261391876e-01,9.638040285753133318e-01,9.605804793096343053e-01,9.601037890196549851e-01,9.592729486729157928e-01,9.558897521686242627e-01,9.546358401364434254e-01,9.538549455412334011e-01,9.530987441485675449e-01,9.519785427233785624e-01,9.516430576546309750e-01,9.980286057590165294e-01,9.959751883467443667e-01,9.955708632185030771e-01,9.952050788769224443e-01,9.883928513088816592e-01,9.846002597443017645e-01,9.827112567567948265e-01,9.708428987659966092e-01,9.694206675830600028e-01,9.630750974304030931e-01,9.585176698204199708e-01,9.565456642839984536e-01,9.542416062424184942e-01,9.537347669389323324e-01,9.535777352768541881e-01
9.983739718849667932e-01,9.906735653443602407e-01,9.866111400457356906e-01,9.825991212687972265e-01,9.726269937535547694e-01,9.707383559185081001e-01,9.681125642367617301e-01,9.647242861015982163e-01,9.615832225974868530e-01,9.611187318331063656e-01,9.603091651813918661e-01,9.570127074373022680e-01,9.557909608007110203e-01,9.550301084535022245e-01,9.542933199143607270e-01,9.532018895649650991e-01,9.528750201187109470e-01,9.980780265709082721e-01,9.960749811847222634e-01,9.956805756337581137e-01,9.953237666022117791e-01,9.886849482505385422e-01,9.849865242912070329e-01,9.831444640279544123e-01,9.715835063239047775e-01,9.701976381550856399e-01,9.640143238779215196e-01,9.595734645750073621e-01,9.576519220358150619e-01,9.554069023323240595e-01,9.549130510814486383e-01,9.547600438236195641e-01
9.982572094304984489e-01,9.900018487117095978e-01,9.856443894291163632e-01,9.813405795823246791e-01,9.706424522759696805e-01,9.686162881224031906e-01,9.657993833804217054e-01,9.621636129558041040e-01,9.587929564346178157e-01,9.582945089545555906e-01,9.574257266695005431e-01,9.538878150527385635e-01,9.525765275022696210e-01,9.517598807642591030e-01,9.509690493643822018e-01,9.497975221822761993e-01,9.494466675212818174e-01,9.979406023783075064e-01,9.957976340421292871e-01,9.953756738370409529e-01,9.949939329821114731e-01,9.878725714523075574e-01,9.839124222551880461e-01,9.819398863454797954e-01,9.695228126946401348e-01,9.680357348655536098e-01,9.614008095776835905e-01,9.566354978622674254e-01,9.545734950206462566e-01,9.521641354209087194e-01,9.516341303191391265e-01,9.514699205826722128e-01
9.981399167397070338e-01,9.893268041271582325e-01,9.846725019825026681e-01,9.800750536797696588e-01,9.686462271180522610e-01,9.664816426053327580e-01,9.634723950686021610e-01,9.595874130004964364e-01,9.559855455987307238e-01,9.554529013653285663e-01,9.545244802236712012e-01,9.507433405056244791e-01,9.493418464528327050e-01,9.484689859014365787e-01,9.476237034709297236e-01,9.463714684829025447e-01,9.459964460513734519e-01,9.978026361270516675e-01,9.955196545212716686e-01,9.950701214255891491e-01,9.946634317465367081e-01,9.870565360393631638e-01,9.828340293661608218e-01,9.807306864928708734e-01,9.674499161980525397e-01,9.658609285373542797e-01,9.587712613837178210e-01,9.536792327134397951e-01,9.514757789161955026e-01,9.489008863397760951e-01,9.483344644829347914e-01,9.481589706415685104e-01
9.981179562201168975e-01,9.892003855832161019e-01,9.844904534312377553e-01,9.798379691077645504e-01,9.682721776257839919e-01,9.660816466724083673e-01,9.630363465289022429e-01,9.591046381380646801e-01,9.554594169231370726e-01,9.549203604511080634e-01,9.539807558969330969e-01,9.501540008536681903e-01,9.487355884922540339e-01,9.478521844631669913e-01,9.469966889673009369e-01,9.457293154033654670e-01,9.453497598046506356e-01,9.977768141048725115e-01,9.954676790395187158e-01,9.950129954786185449e-01,9.946016454401201967e-01,9.869037546494233704e-01,9.826321897759656698e-01,9.805043855229608196e-01,9.670614922029981964e-01,9.654533971344688714e-01,9.582784681963592011e-01,9.531251800465231350e-01,9.508952030140157552e-01,9.482892677938923320e-01,9.477160166003378849e-01,9.475384066005232420e-01
9.980959768169502810e-01,9.890738485042660511e-01,9.843082218273478956e-01,9.796006355832886925e-01,9.678977115228108996e-01,9.656812022331046075e-01,9.625998056124520641e-01,9.586213095121145500e-01,9.549326767107179093e-01,9.543871994280428428e-01,9.534363963455169122e-01,9.495639625862631883e-01,9.481286081316385728e-01,9.472346456344550303e-01,9.463689224839817449e-01,9.450863885029033851e-01,9.447022932111467375e-01,9.977509727839978249e-01,9.954156810891527929e-01,9.949558464230324750e-01,9.945398354285043263e-01,9.867508430579606804e-01,9.824301976772981115e-01,9.802779203541076569e-01,9.666726330651022048e-01,9.650454055929806874e-01,9.577851030966114676e-01,9.525704746143717205e-01,9.503139389715847818e-01,9.476769184877694707e-01,9.470968285656307106e-01,9.469170994913059802e-01
9.980635778263705626e-01,9.888873071234435264e-01,9.840395528022197746e-01,9.792507089889754823e-01,9.673455518999074521e-01,9.650907314268188930e-01,9.619561028577430228e-01,9.579086000239597221e-01,9.541559384042981318e-01,9.536009908602850471e-01,9.526336704029337854e-01,9.486938592144196214e-01,9.472335141807115555e-01,9.463239770177357402e-01,9.454431670547230881e-01,9.441382695480364795e-01,9.437474776633472118e-01,9.977128863963916627e-01,9.953390735137465084e-01,9.948716527233616436e-01,9.944487774241573819e-01,9.865254441521097428e-01,9.821324874539789640e-01,9.799441524191343511e-01,9.660992459412698352e-01,9.644438004705150336e-01,9.570575817903782534e-01,9.517524823723992888e-01,9.494567747263246149e-01,9.467739035289844951e-01,9.461837264648264023e-01,9.460008717394772226e-01
9.980311375557535669e-01,9.887005066045635449e-01,9.837704835109060131e-01,9.789002379686272404e-01,9.667924810709083161e-01,9.644992796374703969e-01,9.613113231478009890e-01,9.571946792449665953e-01,9.533778623699823429e-01,9.528134258044181903e-01,9.518295548888110469e-01,9.478222275102358152e-01,9.463368398300222584e-01,9.454116951832008953e-01,9.445157664669393549e-01,9.431884576141192911e-01,9.427909548485654545e-01,9.976747578276291550e-01,9.952624168760876300e-01,9.947874085721356563e-01,9.943576676731948893e-01,9.862997607038517245e-01,9.818344441132409450e-01,9.796100259087748841e-01,9.655249070606640727e-01,9.638411888942661765e-01,9.563288094378197268e-01,9.509330621490422741e-01,9.485981050820948557e-01,9.458692898834926144e-01,9.452690051199302834e-01,9.450830183606672152e-01
9.980419882613722482e-01,9.887629905176809064e-01,9.838604889653347341e-01,9.790174754152122238e-01,9.669774967949006372e-01,9.646971354624834794e-01,9.615270193730497406e-01,9.574335071312864986e-01,9.536381540761132980e-01,9.530768921697866380e-01,9.520985584372754218e-01,9.481138199521629284e-01,9.466368108578627760e-01,9.457168880902212527e-01,9.448260177527491033e-01,9.435062072614733841e-01,9.431109498109373490e-01,9.976875104625806401e-01,9.952880517747516587e-01,9.948155804393037371e-01,9.943881351332721774e-01,9.863752475899143501e-01,9.819341292622908446e-01,9.797217779634395107e-01,9.657170380839130708e-01,9.640427787327389142e-01,9.565726072471218977e-01,9.512071869714056049e-01,9.488853612209191546e-01,9.461719173808084138e-01,9.455750143263215168e-01,9.453900754456721067e-01
