9.982899390181608767e-01,9.901901647927965344e-01,9.859154530569795849e-01,9.816934870511726530e-01,9.711990041204314750e-01,9.692114167551841852e-01,9.664481188718097027e-01,9.628817822048744146e-01,9.595755400886615272e-01,9.590866195484221146e-01,9.582344513382219375e-01,9.547642890343265298e-01,9.534781264424938563e-01,9.526771359380342696e-01,9.519014694719414305e-01,9.507524188113787300e-01,9.504082947657324087e-01,9.979791154461514768e-01,9.958753143347386372e-01,9.954610672723138709e-01,9.950863054234466709e-01,9.881002851665774411e-01,9.842134445309572710e-01,9.822774561299659757e-01,9.701007279809513717e-01,9.686420441445052765e-01,9.621338172953826096e-01,9.574595314781951805e-01,9.554369361333999722e-01,9.530736870639542335e-01,9.525538260620313169e-01,9.523927595498331566e-01
9.983319894412017170e-01,9.904320783818614249e-01,9.862636257200861900e-01,9.821467516415889332e-01,9.719137473689607454e-01,9.699756920238391533e-01,9.672812259949686853e-01,9.638040286560690673e-01,9.605804794012343661e-01,9.601037891126765755e-01,9.592729487683130385e-01,9.558897522747215048e-01,9.546358402467992610e-01,9.538549456546118188e-01,9.530987442645781904e-01,9.519785428434772712e-01,9.516430577756282982e-01,9.980286057627837382e-01,9.959751883559089247e-01,9.955708632287854076e-01,9.952050788882410570e-01,9.883928513268198657e-01,9.846002597643574994e-01,9.827112567779049401e-01,9.708428988229702572e-01,9.694206676421022184e-01,9.630750974977504431e-01,9.585176698930469863e-01,9.565456643587881835e-01,9.542416063212023625e-01,9.537347670186381299e-01,9.535777353571435189e-01
9.983739718879236502e-01,9.906735653607824377e-01,9.866111400707201495e-01,9.825991213023252957e-01,9.726269938087331868e-01,9.707383559801529005e-01,9.681125643054462326e-01,9.647242861821835325e-01,9.615832226888927359e-01,9.611187319259304473e-01,9.603091652765858299e-01,9.570127075431728025e-01,9.557909609108308224e-01,9.550301085666387246e-01,9.542933200301239038e-01,9.532018896848076794e-01,9.528750202394500324e-01,9.980780265746708180e-01,9.960749811938804932e-01,9.956805756440336719e-01,9.953237666135232864e-01,9.886849482684435531e-01,9.849865243112267965e-01,9.831444640490270004e-01,9.715835063807566341e-01,9.701976382140008459e-01,9.640143239451179902e-01,9.595734646474667340e-01,9.576519221104300428e-01,9.554069024109234087e-01,9.549130511609679184e-01,9.547600439037213782e-01
9.982572094334692947e-01,9.900018487282197244e-01,9.856443894542399331e-01,9.813405796160442618e-01,9.706424523314728381e-01,9.686162881844062600e-01,9.657993834495053331e-01,9.621636130368537154e-01,9.587929565265485010e-01,9.582945090479130235e-01,9.574257267652430681e-01,9.538878151592248278e-01,9.525765276130317982e-01,9.517598808780558528e-01,9.509690494808218375e-01,9.497975223028199965e-01,9.494466676427286700e-01,9.979406023820844851e-01,9.957976340513053914e-01,9.953756738473351628e-01,9.949939329934422982e-01,9.878725714703051608e-01,9.839124222753089510e-01,9.819398863666577437e-01,9.695228127518290551e-01,9.680357349248209786e-01,9.614008096452976160e-01,9.566354979351902044e-01,9.545734950957441844e-01,9.521641355000193263e-01,9.516341303991764367e-01,9.514699206632951656e-01
9.981399167426927566e-01,9.893268041437607296e-01,9.846725020077712331e-01,9.800750537136871943e-01,9.686462271738893737e-01,9.664816426677044214e-01,9.634723951380990137e-01,9.595874130820299941e-01,9.559855456912118576e-01,9.554529014592454406e-01,9.545244803199889327e-01,9.507433406127552278e-01,9.493418465642662341e-01,9.484689860159229990e-01,9.476237035880764603e-01,9.463714686041804214e-01,9.459964461735609342e-01,9.978026361308437453e-01,9.955196545304654254e-01,9.950701214359016777e-01,9.946634317578864071e-01,9.870565360574578007e-01,9.828340293863868649e-01,9.807306865141585117e-01,9.674499162555874054e-01,9.658609285969833591e-01,9.587712614517629461e-01,9.536792327868411911e-01,9.514757789917923647e-01,9.489008864194146131e-01,9.483344645635060077e-01,9.481589707227283670e-01
9.981179562231051738e-01,9.892003855998335871e-01,9.844904534565297460e-01,9.798379691417140602e-01,9.682721776816752834e-01,9.660816467348405379e-01,9.630363465984681515e-01,9.591046382196796172e-01,9.554594170157115762e-01,9.549203605451205279e-01,9.539807559933490833e-01,9.501540009609105164e-01,9.487355886038044694e-01,9.478521845777742039e-01,9.469966890845713525e-01,9.457293155247716854e-01,9.453497599269679030e-01,9.977768141086671427e-01,9.954676790487166915e-01,9.950129954889354034e-01,9.946016454514745586e-01,9.869037546675343275e-01,9.826321897962099206e-01,9.805043855442676648e-01,9.670614922605893504e-01,9.654533971941573478e-01,9.582784682644766017e-01,9.531251801200059104e-01,9.508952030896981045e-01,9.482892678736227765e-01,9.477160166810029152e-01,9.475384066817774675e-01
9.980959768199405557e-01,9.890738485208983022e-01,9.843082218526637561e-01,9.796006356172720642e-01,9.678977115787616992e-01,9.656812022956039465e-01,9.625998056820942450e-01,9.586213095938215245e-01,9.549326768033988833e-01,9.543871995221635540e-01,9.534363964420445869e-01,9.495639626936301925e-01,9.481286082433189044e-01,9.472346457491955807e-01,9.463689226013891620e-01,9.450863886244520451e-01,9.447022933336075567e-01,9.977509727877946766e-01,9.954156810983525450e-01,9.949558464333509988e-01,9.945398354398604646e-01,9.867508430760869587e-01,9.824301976975586825e-01,9.802779203754315995e-01,9.666726331227548652e-01,9.650454056527337787e-01,9.577851031648075830e-01,9.525704746879432028e-01,9.503139390473597237e-01,9.476769185675982810e-01,9.470968286463951058e-01,9.469170995726601259e-01
9.980635778293656113e-01,9.888873071401024228e-01,9.840395528275770465e-01,9.792507090230151423e-01,9.673455519559522875e-01,9.650907314894217048e-01,9.619561029275002229e-01,9.579086001057994793e-01,9.541559384971286528e-01,9.536009909545577479e-01,9.526336704996180016e-01,9.486938593219644833e-01,9.472335142925777385e-01,9.463239771326673599e-01,9.454431671723265707e-01,9.441382696697885324e-01,9.437474777860134223e-01,9.977128864001931774e-01,9.953390735229524777e-01,9.948716527336868287e-01,9.944487774355201815e-01,9.865254441702636656e-01,9.821324874742696220e-01,9.799441524404894910e-01,9.660992459990200842e-01,9.644438005303697103e-01,9.570575818586936068e-01,9.517524824461023325e-01,9.494567748022365583e-01,9.467739036089580784e-01,9.461837265457371249e-01,9.460008718209785838e-01
9.980311375587526124e-01,9.887005066212481985e-01,9.837704835363042521e-01,9.789002380027234107e-01,9.667924811270490748e-01,9.644992797001791240e-01,9.613113232176770939e-01,9.571946793269457965e-01,9.533778624629712928e-01,9.528134258988519845e-01,9.518295549856605753e-01,9.478222276179638639e-01,9.463368399420790666e-01,9.454116952983279143e-01,9.445157665847422335e-01,9.431884577360779565e-01,9.427909549714403870e-01,9.976747578314351106e-01,9.952624168852982622e-01,9.947874085824657264e-01,9.943576676845629070e-01,9.862997607220332918e-01,9.818344441335621342e-01,9.796100259301616653e-01,9.655249071185132426e-01,9.638411889542241040e-01,9.563288095062565386e-01,9.509330622228790997e-01,9.485981051581464651e-01,9.458692899636145235e-01,9.452690052009915522e-01,9.450830184423201219e-01
9.980419882643697393e-01,9.887629905343573444e-01,9.838604889907198725e-01,9.790174754492897424e-01,9.669774968510086444e-01,9.646971355251560132e-01,9.615270194428852113e-01,9.574335072132176272e-01,9.536381541690477359e-01,9.530768922641649210e-01,9.520985585340675517e-01,9.481138200598275834e-01,9.466368109698536371e-01,9.457168882052808812e-01,9.448260178704834811e-01,9.435062073833614393e-01,9.431109499337407831e-01,9.976875104663851523e-01,9.952880517839618468e-01,9.948155804496332522e-01,9.943881351446395289e-01,9.863752476080870357e-01,9.819341292826022638e-01,9.797217779848160779e-01,9.657170381417286009e-01,9.640427787926615366e-01,9.565726073155161879e-01,9.512071870451952460e-01,9.488853612969213591e-01,9.461719174608771432e-01,9.455750144073284957e-01,9.453900755272701684e-01
9.980528343407745195e-01,9.888254453864012694e-01,9.839504495534696638e-01,9.791346518331315307e-01,9.671624103680557250e-01,9.648948813158707560e-01,9.617425948680563552e-01,9.576721992282170026e-01,9.538982958183549465e-01,9.533402064679081800e-01,9.523674062090295989e-01,9.484052410587419102e-01,9.469366047123495278e-01,9.460219001444408748e-01,9.451360846043231900e-01,9.438237671126137318e-01,9.434307533747124941e-01,9.977002583713893147e-01,9.953136811834248920e-01,9.948437466622844783e-01,9.944185968054178870e-01,9.864507025887387925e-01,9.820337770876117478e-01,9.798334898450135055e-01,9.659090624087982579e-01,9.642442557385542123e-01,9.568162647915009478e-01,9.514811516836861882e-01,9.491724485661052757e-01,9.464743656215877099e-01,9.458808419705483361e-01,9.456969502529316562e-01
