9.982899390151932506e-01,9.901901647763085013e-01,9.859154530318916532e-01,9.816934870175030303e-01,9.711990040650145817e-01,9.692114166932763730e-01,9.664481188028321013e-01,9.628817821239471497e-01,9.595755399968681765e-01,9.590866194552042368e-01,9.582344512426230754e-01,9.547642889280021361e-01,9.534781263319005440e-01,9.526771358244116028e-01,9.519014693556797635e-01,9.507524186910193409e-01,9.504082946444717406e-01,9.979791154423778288e-01,9.958753143255668627e-01,9.954610672620238798e-01,9.950863054121199536e-01,9.881002851486033745e-01,9.842134445108624563e-01,9.822774561088154499e-01,9.701007279238521575e-01,9.686420440853316105e-01,9.621338172278792733e-01,9.574595314053954143e-01,9.554369360584302751e-01,9.530736869849791848e-01,9.525538259821315634e-01,9.523927594693488707e-01
9.983319894382398640e-01,9.904320783654072535e-01,9.862636256950512159e-01,9.821467516079915860e-01,9.719137473136650884e-01,9.699756919620647899e-01,9.672812259261397427e-01,9.638040285753142200e-01,9.605804793096358596e-01,9.601037890196567615e-01,9.592729486729177912e-01,9.558897521686260390e-01,9.546358401364455348e-01,9.538549455412353995e-01,9.530987441485694323e-01,9.519785427233806718e-01,9.516430576546331954e-01,9.980286057590161963e-01,9.959751883467442557e-01,9.955708632185029661e-01,9.952050788769223333e-01,9.883928513088812151e-01,9.846002597443012094e-01,9.827112567567939383e-01,9.708428987659966092e-01,9.694206675830601139e-01,9.630750974304036482e-01,9.585176698204209700e-01,9.565456642839996748e-01,9.542416062424200485e-01,9.537347669389339977e-01,9.535777352768557424e-01
9.983739718849664602e-01,9.906735653443584644e-01,9.866111400457324709e-01,9.825991212687931187e-01,9.726269937535481080e-01,9.707383559185003286e-01,9.681125642367525153e-01,9.647242861015866700e-01,9.615832225974730862e-01,9.611187318330923768e-01,9.603091651813776553e-01,9.570127074372870579e-01,9.557909608006954771e-01,9.550301084534862373e-01,9.542933199143444067e-01,9.532018895649490009e-01,9.528750201186950708e-01,9.980780265709079391e-01,9.960749811847220414e-01,9.956805756337576696e-01,9.953237666022112240e-01,9.886849482505368769e-01,9.849865242912053676e-01,9.831444640279526359e-01,9.715835063238981162e-01,9.701976381550794226e-01,9.640143238779163015e-01,9.595734645750025882e-01,9.576519220358107320e-01,9.554069023323201737e-01,9.549130510814449746e-01,9.547600438236157894e-01
9.982572094304980048e-01,9.900018487117077104e-01,9.856443894291138097e-01,9.813405795823216815e-01,9.706424522759665718e-01,9.686162881223991938e-01,9.657993833804154882e-01,9.621636129557942230e-01,9.587929564346038269e-01,9.582945089545411577e-01,9.574257266694857771e-01,9.538878150527233535e-01,9.525765275022542999e-01,9.517598807642438929e-01,9.509690493643671028e-01,9.497975221822611003e-01,9.494466675212668294e-01,9.979406023783069513e-01,9.957976340421287320e-01,9.953756738370405088e-01,9.949939329821110290e-01,9.878725714523056700e-01,9.839124222551863808e-01,9.819398863454781301e-01,9.695228126946375813e-01,9.680357348655512784e-01,9.614008095776819252e-01,9.566354978622662042e-01,9.545734950206451463e-01,9.521641354209081642e-01,9.516341303191386825e-01,9.514699205826716577e-01
9.981399167397072558e-01,9.893268041271603419e-01,9.846725019825059988e-01,9.800750536797745438e-01,9.686462271180606987e-01,9.664816426053409737e-01,9.634723950686110427e-01,9.595874130005063174e-01,9.559855455987416040e-01,9.554529013653394465e-01,9.545244802236821924e-01,9.507433405056363585e-01,9.493418464528449174e-01,9.484689859014489022e-01,9.476237034709422691e-01,9.463714684829155344e-01,9.459964460513864415e-01,9.978026361270522226e-01,9.955196545212730008e-01,9.950701214255907034e-01,9.946634317465383734e-01,9.870565360393651622e-01,9.828340293661625982e-01,9.807306864928724277e-01,9.674499161980616435e-01,9.658609285373638276e-01,9.587712613837295894e-01,9.536792327134527847e-01,9.514757789162089363e-01,9.489008863397898619e-01,9.483344644829487802e-01,9.481589706415824992e-01
9.981179562201163424e-01,9.892003855832137704e-01,9.844904534312338695e-01,9.798379691077593323e-01,9.682721776257756652e-01,9.660816466723993745e-01,9.630363465288928060e-01,9.591046381380539110e-01,9.554594169231248602e-01,9.549203604510957399e-01,9.539807558969206625e-01,9.501540008536548676e-01,9.487355884922406002e-01,9.478521844631534465e-01,9.469966889672871702e-01,9.457293154033517002e-01,9.453497598046368688e-01,9.977768141048719563e-01,9.954676790395176056e-01,9.950129954786173236e-01,9.946016454401189755e-01,9.869037546494212609e-01,9.826321897759638935e-01,9.805043855229592653e-01,9.670614922029898697e-01,9.654533971344605447e-01,9.582784681963508744e-01,9.531251800465144752e-01,9.508952030140070955e-01,9.482892677938838943e-01,9.477160166003292252e-01,9.475384066005143602e-01
9.980959768169502810e-01,9.890738485042660511e-01,9.843082218273476736e-01,9.796006355832889145e-01,9.678977115228126760e-01,9.656812022331071610e-01,9.625998056124552837e-01,9.586213095121191019e-01,9.549326767107239045e-01,9.543871994280491711e-01,9.534363963455235735e-01,9.495639625862706268e-01,9.481286081316463443e-01,9.472346456344630239e-01,9.463689224839897385e-01,9.450863885029113787e-01,9.447022932111547311e-01,9.977509727839980469e-01,9.954156810891527929e-01,9.949558464230323640e-01,9.945398354285042153e-01,9.867508430579605694e-01,9.824301976772977785e-01,9.802779203541073239e-01,9.666726330651042032e-01,9.650454055929832409e-01,9.577851030966153534e-01,9.525704746143763835e-01,9.503139389715897778e-01,9.476769184877751329e-01,9.470968285656362617e-01,9.469170994913115313e-01
9.980635778263708957e-01,9.888873071234436374e-01,9.840395528022197746e-01,9.792507089889752603e-01,9.673455518999066749e-01,9.650907314268181159e-01,9.619561028577423567e-01,9.579086000239593890e-01,9.541559384042977987e-01,9.536009908602849361e-01,9.526336704029336744e-01,9.486938592144197324e-01,9.472335141807115555e-01,9.463239770177357402e-01,9.454431670547229771e-01,9.441382695480363685e-01,9.437474776633472118e-01,9.977128863963919958e-01,9.953390735137472856e-01,9.948716527233624207e-01,9.944487774241582700e-01,9.865254441521097428e-01,9.821324874539788530e-01,9.799441524191342401e-01,9.660992459412690581e-01,9.644438004705144785e-01,9.570575817903781424e-01,9.517524823723993999e-01,9.494567747263246149e-01,9.467739035289843841e-01,9.461837264648258472e-01,9.460008717394765565e-01
9.980311375557540110e-01,9.887005066045643220e-01,9.837704835109073453e-01,9.789002379686296829e-01,9.667924810709126460e-01,9.644992796374747268e-01,9.613113231478055409e-01,9.571946792449710362e-01,9.533778623699863397e-01,9.528134258044224092e-01,9.518295548888153768e-01,9.478222275102401451e-01,9.463368398300266993e-01,9.454116951832052251e-01,9.445157664669435738e-01,9.431884576141233989e-01,9.427909548485697844e-01,9.976747578276297101e-01,9.952624168760877410e-01,9.947874085721357673e-01,9.943576676731952224e-01,9.862997607038528347e-01,9.818344441132421663e-01,9.796100259087761053e-01,9.655249070606684025e-01,9.638411888942702843e-01,9.563288094378242787e-01,9.509330621490470481e-01,9.485981050821000737e-01,9.458692898834989427e-01,9.452690051199369448e-01,9.450830183606738766e-01
9.980419882613721372e-01,9.887629905176797962e-01,9.838604889653332908e-01,9.790174754152102254e-01,9.669774967948977507e-01,9.646971354624798156e-01,9.615270193730446335e-01,9.574335071312792822e-01,9.536381540761041942e-01,9.530768921697774232e-01,9.520985584372655408e-01,9.481138199521518262e-01,9.466368108578512297e-01,9.457168880902094843e-01,9.448260177527371129e-01,9.435062072614612827e-01,9.431109498109252476e-01,9.976875104625806401e-01,9.952880517747522138e-01,9.948155804393045143e-01,9.943881351332729546e-01,9.863752475899134620e-01,9.819341292622899564e-01,9.797217779634387336e-01,9.657170380839102952e-01,9.640427787327364717e-01,9.565726072471194552e-01,9.512071869714030514e-01,9.488853612209168231e-01,9.461719173808064154e-01,9.455750143263195184e-01,9.453900754456701083e-01
